arb_ID,timestamp,asset_in,amount_in,asset_out,amount_out,source_pool,target_pool,delta_X
ARB_00430_1004,2024-12-06 08:12:14.165700,KUJI.KUJI,8.19040348,ETH.ETH,33313.10229011,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,-301405.72636355
ARB_00431_7691,2024-11-30 15:15:37.165705,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,7.5115702,KUJI.KUJI,99061.19173401,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,-160535.3301274
ARB_00432_2354,2024-12-01 09:29:54.165711,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,4.05269861,KUJI.KUJI,149642.96228787,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,36254.2426355
ARB_00433_1066,2025-04-03 23:12:03.165717,BTC.BTC,7.40313522,ETH.ETH,365720.73160632,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,235419.25869906
ARB_00434_8708,2025-04-03 02:36:45.165723,MAYA.CACAO,9.70758744,KUJI.KUJI,319027.7139797,MAYA.CACAO-KUJI.KUJI,MAYA.CACAO-KUJI.KUJI,-133102.54856708
ARB_00435_5726,2025-04-21 18:10:42.165729,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,3.02284622,MAYA.CACAO,93894.21136406,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-17046.19205768
ARB_00436_6334,2025-04-07 22:38:25.165735,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,0.28312098,KUJI.KUJI,1540.12955732,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,-12173.66773646
ARB_00437_7074,2025-01-31 14:13:51.165740,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,5.42037817,ETH.ETH,17900.54217732,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-166368.08990304
ARB_00438_9116,2025-01-23 08:53:56.165746,ETH.ETH,8.01775668,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,267883.75279267,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-29028.87144122
ARB_00439_9911,2025-01-22 06:11:11.165752,MAYA.CACAO,2.00805648,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,73492.5288203,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,35665.2431579
ARB_00440_8075,2024-11-30 21:02:49.165757,BTC.BTC,1.97273698,ETH.ETH,20196.30860961,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,1585.20959297
ARB_00441_7284,2025-03-11 07:56:26.165763,ETH.ETH,4.93760937,BTC.BTC,88990.90636929,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,-116069.89253813
ARB_00442_6651,2024-12-26 15:20:55.165768,KUJI.KUJI,0.51022963,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,13689.60351702,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,-5097.77249551
ARB_00443_3649,2025-01-29 14:34:08.165774,ETH.ETH,9.229576,MAYA.CACAO,258263.33967342,ETH.ETH-MAYA.CACAO,ETH.ETH-MAYA.CACAO,-132107.15713904
ARB_00444_1356,2025-01-17 21:16:40.165779,KUJI.KUJI,0.89047096,MAYA.CACAO,30662.36374863,MAYA.CACAO-KUJI.KUJI,MAYA.CACAO-KUJI.KUJI,1001.2167084
ARB_00445_5378,2025-01-04 02:39:17.165785,ETH.ETH,3.87361756,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,123446.26659553,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-8719.83874672
ARB_00446_7068,2025-01-20 18:53:29.165791,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,6.14312479,BTC.BTC,9365.88725335,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-231636.88462472
ARB_00447_1714,2025-01-22 14:08:51.165796,KUJI.KUJI,1.44648967,MAYA.CACAO,42703.43067094,MAYA.CACAO-KUJI.KUJI,MAYA.CACAO-KUJI.KUJI,-1619.40603697
ARB_00448_3365,2025-05-05 09:23:33.165802,MAYA.CACAO,1.36597265,KUJI.KUJI,2003.54761387,MAYA.CACAO-KUJI.KUJI,MAYA.CACAO-KUJI.KUJI,-39229.40490407
ARB_00449_8927,2024-12-01 09:56:12.165807,KUJI.KUJI,8.87810001,ETH.ETH,242968.28250055,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,-22798.00984349
ARB_00450_6441,2025-04-24 21:26:46.165813,MAYA.CACAO,6.37155983,KUJI.KUJI,10231.27364016,MAYA.CACAO-KUJI.KUJI,MAYA.CACAO-KUJI.KUJI,-41521.84109143
ARB_00451_2536,2025-02-16 09:16:31.165819,MAYA.CACAO,7.11825894,BTC.BTC,185104.67361588,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,-107420.99672233
ARB_00452_2281,2025-02-10 23:20:31.165825,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,5.92066807,KUJI.KUJI,148705.39899209,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,-11391.71815652
ARB_00453_8490,2025-02-14 00:50:38.165831,ETH.ETH,5.10792228,KUJI.KUJI,29908.86739178,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,-20710.96877073
ARB_00454_7578,2025-02-02 15:02:45.165836,BTC.BTC,7.93306471,ETH.ETH,336314.92718477,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,210800.62915688
ARB_00455_7746,2025-01-04 17:35:55.165841,BTC.BTC,6.53867155,ETH.ETH,116869.98210344,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,-6498.12742339
ARB_00456_7218,2025-03-13 09:31:01.165847,KUJI.KUJI,3.30097862,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,125545.24689266,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,64789.0594881
ARB_00457_6455,2025-03-24 21:35:07.165854,MAYA.CACAO,3.69808203,BTC.BTC,108163.04922329,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,-67387.87855585
ARB_00458_1598,2025-03-19 17:34:07.165862,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,2.54408016,BTC.BTC,30887.9527625,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-69064.89265353
ARB_00459_5114,2025-03-23 10:23:53.165877,ETH.ETH,4.00030121,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,37497.70412383,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-98815.37363179
ARB_00460_4594,2024-12-18 17:13:41.165885,MAYA.CACAO,4.9529671,ETH.ETH,254599.45604301,ETH.ETH-MAYA.CACAO,ETH.ETH-MAYA.CACAO,98810.74295497
ARB_00461_7934,2025-04-21 06:13:39.165891,KUJI.KUJI,7.4118714,BTC.BTC,179740.04265201,BTC.BTC-KUJI.KUJI,BTC.BTC-KUJI.KUJI,104620.08767572
ARB_00462_2155,2025-04-23 23:54:05.165897,KUJI.KUJI,6.60545617,ETH.ETH,17859.80834356,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,-211549.74540783
ARB_00463_5608,2024-12-25 11:00:19.165903,MAYA.CACAO,3.07260943,ETH.ETH,25676.53300997,ETH.ETH-MAYA.CACAO,ETH.ETH-MAYA.CACAO,20009.76852881
ARB_00464_3409,2025-04-10 05:56:27.165909,KUJI.KUJI,6.74517906,ETH.ETH,55962.37682445,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,-26883.42904328
ARB_00465_2820,2024-11-25 16:57:29.165915,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,0.46273654,BTC.BTC,21453.23144556,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,884.49608599
ARB_00466_3947,2025-02-18 16:38:19.165922,BTC.BTC,1.16613593,MAYA.CACAO,33045.38097475,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,32455.33882815
ARB_00467_1220,2025-03-07 23:43:13.165928,BTC.BTC,9.7005074,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,374789.1698489,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,299153.45110896
ARB_00468_1849,2025-05-03 09:33:51.165934,ETH.ETH,7.54055107,BTC.BTC,380634.70131454,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,110781.41090454
ARB_00469_8213,2025-03-10 16:32:01.165940,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,7.18049258,BTC.BTC,337831.20411175,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,239989.1903921
ARB_00470_6852,2025-01-12 06:22:22.165946,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,3.41018766,ETH.ETH,48240.97712002,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,18974.60674889
ARB_00471_2779,2025-04-15 15:27:41.165952,BTC.BTC,5.51381426,ETH.ETH,12963.22235358,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,-171229.48026599
ARB_00472_7969,2024-12-31 07:52:59.165959,MAYA.CACAO,1.90321373,KUJI.KUJI,79374.57178436,MAYA.CACAO-KUJI.KUJI,MAYA.CACAO-KUJI.KUJI,42619.46157414
ARB_00473_9304,2025-04-14 18:34:00.165967,ETH.ETH,1.98308067,KUJI.KUJI,76929.27511641,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,30746.34889114
ARB_00474_5470,2025-05-13 13:57:47.165975,MAYA.CACAO,0.92913036,KUJI.KUJI,17621.15579677,MAYA.CACAO-KUJI.KUJI,MAYA.CACAO-KUJI.KUJI,-10160.60734535
ARB_00475_1486,2025-04-24 10:30:13.165982,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,7.38049717,KUJI.KUJI,70855.28256421,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,-56743.6076061
ARB_00476_1825,2025-05-07 04:29:53.165990,ETH.ETH,4.74488006,MAYA.CACAO,188538.65070231,ETH.ETH-MAYA.CACAO,ETH.ETH-MAYA.CACAO,-14264.46593923
ARB_00477_7627,2025-03-13 17:48:17.165997,BTC.BTC,8.57897806,ETH.ETH,393620.04675295,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,-24767.40323184
ARB_00478_8021,2025-01-31 16:05:32.166005,ETH.ETH,7.05078811,BTC.BTC,341142.44376748,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,51568.42237442
ARB_00479_3698,2025-03-27 01:37:09.166012,ETH.ETH,0.44108137,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,20978.12193798,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,15651.01232904
ARB_00480_5508,2024-12-31 10:43:58.166020,KUJI.KUJI,3.45887646,ETH.ETH,152478.15385189,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,103587.02549824
ARB_00481_5757,2025-04-02 17:04:02.166028,ETH.ETH,9.24287057,BTC.BTC,137642.11293353,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,-217261.91436619
ARB_00482_6912,2025-02-07 02:56:24.166035,ETH.ETH,6.80290479,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,14825.83415803,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-28563.78319387
ARB_00483_7461,2025-02-22 12:23:04.166043,MAYA.CACAO,6.97073532,KUJI.KUJI,35026.72112439,MAYA.CACAO-KUJI.KUJI,MAYA.CACAO-KUJI.KUJI,-307956.77940027
ARB_00484_2162,2025-01-24 16:30:36.166050,MAYA.CACAO,2.95598163,ETH.ETH,88476.12063818,ETH.ETH-MAYA.CACAO,ETH.ETH-MAYA.CACAO,55791.11766928
ARB_00485_6079,2025-04-12 00:09:03.166056,MAYA.CACAO,9.18520431,ETH.ETH,384574.76508508,ETH.ETH-MAYA.CACAO,ETH.ETH-MAYA.CACAO,100153.41544741
ARB_00486_4591,2024-12-15 20:40:48.166066,BTC.BTC,3.79124518,MAYA.CACAO,78964.92491108,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,-258.26167261
ARB_00487_2141,2025-03-13 18:13:54.166071,BTC.BTC,0.91666711,ETH.ETH,28046.13992657,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,-5972.58947714
ARB_00488_2770,2025-03-21 09:59:21.166077,MAYA.CACAO,9.01501709,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,189251.68844059,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,62215.04694137
ARB_00489_1886,2025-01-12 22:29:20.166083,BTC.BTC,2.03972689,ETH.ETH,61410.67959963,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,3977.15865358
ARB_00490_1347,2024-11-26 13:40:30.166088,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,9.14688564,MAYA.CACAO,309964.53955995,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-136611.27226105
ARB_00491_6800,2025-02-07 01:47:54.166094,ETH.ETH,7.2988719,KUJI.KUJI,236581.57441715,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,-52450.27571596
ARB_00492_5718,2024-12-25 08:27:31.166099,MAYA.CACAO,4.05647679,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,137067.58914863,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-19969.57364271
ARB_00493_6273,2024-11-24 02:32:57.166105,BTC.BTC,3.71508443,ETH.ETH,92012.72295952,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,-14660.80100185
ARB_00494_1732,2025-03-13 04:39:12.166110,KUJI.KUJI,9.21999882,ETH.ETH,482126.81558063,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,80663.03653645
ARB_00495_2778,2025-03-28 03:00:43.166116,BTC.BTC,2.19629789,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,71510.30633105,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,20269.59757226
ARB_00496_8208,2024-11-27 15:02:14.166121,BTC.BTC,3.41278636,ETH.ETH,6087.38680346,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,-75495.63671538
ARB_00497_6151,2025-01-10 19:40:19.166127,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,9.71543271,ETH.ETH,190338.92892495,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-166555.42293504
ARB_00498_7598,2024-11-23 14:31:22.166132,ETH.ETH,4.95265074,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,26682.61506473,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-91078.95986346
ARB_00499_1557,2024-12-02 23:35:51.166138,KUJI.KUJI,6.52488669,ETH.ETH,332192.38259637,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,65512.01089921
ARB_00500_7629,2025-03-26 10:38:48.166143,BTC.BTC,3.91851967,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,57357.48182959,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,19153.41785955
ARB_00501_7924,2025-05-14 13:01:15.166149,MAYA.CACAO,6.62430283,ETH.ETH,317764.69379497,ETH.ETH-MAYA.CACAO,ETH.ETH-MAYA.CACAO,155038.99254481
ARB_00502_3227,2024-12-22 17:26:43.166154,ETH.ETH,7.71011606,BTC.BTC,307469.44339772,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,296719.35509509
ARB_00503_3411,2025-01-16 08:51:52.166160,MAYA.CACAO,6.16714613,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,225517.86004685,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,39215.38186708
ARB_00504_7250,2025-05-17 05:45:59.166165,BTC.BTC,9.72940614,MAYA.CACAO,400212.95094847,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,6333.09251136
ARB_00505_8694,2024-11-27 10:36:29.166171,KUJI.KUJI,5.90830865,ETH.ETH,134818.6527269,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,86343.88564719
ARB_00506_5338,2024-12-09 09:58:31.166176,BTC.BTC,5.5282835,ETH.ETH,86163.47488033,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,-145677.16604823
ARB_00507_1555,2024-11-20 23:46:55.166182,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,8.58899507,ETH.ETH,80933.49911313,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-13386.27908966
ARB_00508_8643,2024-12-07 10:36:27.166188,BTC.BTC,9.8628907,KUJI.KUJI,282164.96558507,BTC.BTC-KUJI.KUJI,BTC.BTC-KUJI.KUJI,61998.07559408
ARB_00509_9605,2025-01-28 04:26:27.166194,MAYA.CACAO,1.91246641,BTC.BTC,33258.72098283,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,8559.46055806
ARB_00510_1312,2024-11-26 13:57:28.166200,MAYA.CACAO,6.33745047,KUJI.KUJI,129835.24099666,MAYA.CACAO-KUJI.KUJI,MAYA.CACAO-KUJI.KUJI,-33166.48596441
ARB_00511_3491,2024-11-24 12:48:32.166206,ETH.ETH,1.03779982,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,18787.58383024,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,18705.34127038
ARB_00512_9736,2025-01-16 14:33:54.166212,KUJI.KUJI,6.78045264,BTC.BTC,80202.81074811,BTC.BTC-KUJI.KUJI,BTC.BTC-KUJI.KUJI,-154994.32937513
ARB_00513_3763,2025-05-09 04:40:29.166217,MAYA.CACAO,1.51215843,ETH.ETH,20525.22402664,ETH.ETH-MAYA.CACAO,ETH.ETH-MAYA.CACAO,-27932.95962353
ARB_00514_6375,2025-04-01 20:02:03.166223,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,9.56272795,MAYA.CACAO,292823.99458429,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,290506.30885952
ARB_00515_1562,2025-03-09 01:50:00.166228,BTC.BTC,7.61875802,KUJI.KUJI,136476.3109848,BTC.BTC-KUJI.KUJI,BTC.BTC-KUJI.KUJI,64332.25229849
ARB_00516_9687,2025-05-04 22:21:23.166234,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,0.15395858,ETH.ETH,4318.02762534,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-1323.61849008
ARB_00517_3551,2024-12-01 02:05:55.166240,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,6.19998961,KUJI.KUJI,84669.21407207,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,-28608.64022576
ARB_00518_2524,2025-02-16 19:38:55.166245,KUJI.KUJI,8.94730583,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,71331.85821553,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,39700.18151097
ARB_00519_2933,2024-12-20 17:34:55.166251,ETH.ETH,2.09776434,BTC.BTC,53636.31273622,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,-8599.99517301
ARB_00520_2377,2025-01-29 15:29:34.166256,ETH.ETH,2.25877483,KUJI.KUJI,57794.09408343,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,5916.78028549
ARB_00521_7045,2025-01-14 20:41:27.166263,ETH.ETH,6.95702026,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,37657.80242202,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-93883.71428734
ARB_00522_6343,2024-12-02 03:22:23.166268,BTC.BTC,4.87266152,KUJI.KUJI,130381.94431505,BTC.BTC-KUJI.KUJI,BTC.BTC-KUJI.KUJI,1836.84884291
ARB_00523_5912,2025-04-04 11:39:20.166274,ETH.ETH,8.34782046,BTC.BTC,365833.55059239,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,254901.77768596
ARB_00524_2417,2025-04-24 14:49:34.166280,ETH.ETH,2.30025579,KUJI.KUJI,96522.17590992,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,87894.54288583
ARB_00525_2524,2025-04-04 12:06:50.166285,MAYA.CACAO,7.89089299,BTC.BTC,79355.28524628,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,-131628.2433493
ARB_00526_9167,2025-03-18 12:31:19.166290,KUJI.KUJI,4.07592864,ETH.ETH,57517.26949734,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,-110289.60524698
ARB_00527_6975,2024-11-21 23:11:34.166296,MAYA.CACAO,6.09017962,BTC.BTC,204496.93686964,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,-42111.67948809
ARB_00528_2477,2025-04-10 16:32:48.166302,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,1.56547586,MAYA.CACAO,58376.19269058,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,46522.20607282
ARB_00529_9003,2024-12-30 21:16:30.166307,KUJI.KUJI,6.78322618,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,159308.90966032,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,106118.21623739
ARB_00530_3143,2025-04-08 06:54:59.166316,ETH.ETH,8.77811095,BTC.BTC,304524.69408835,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,216597.09687737
ARB_00531_5983,2025-05-02 03:30:39.166324,ETH.ETH,6.48451604,KUJI.KUJI,359532.76779986,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,80635.66350136
ARB_00532_1942,2024-12-28 00:10:56.166331,KUJI.KUJI,7.23154089,BTC.BTC,97880.36512421,BTC.BTC-KUJI.KUJI,BTC.BTC-KUJI.KUJI,34775.56455412
